263,Isaiah Becker,Losvere,Jackson Terry,i[Y,DFQk,-23.61732,0.07497,0,5.5,A
264,Steven Becker,Mecimba,Lee Rowe,DDX,aFx%,87.06746,-4.49414,0,5.5,A
265,Lydia Allison,Bugbabaja,Della Ramirez,dQh,Q9xJ,58.34869,54.54846,0,5.5,A
266,Connor Smith,Sifiswu,Chase Reese,kYm,!HP#,-8.49449,-130.78648,0,5.5,A
267,Johanna Flowers,Utjujan,Alexander Abbott,7PH,HqIt,-81.94674,39.73306,0,5.5,A
268,Mollie Hodges,Imrado,Ricardo Strickland,rz!,rLAO,42.04069,152.79562,0,5.5,A
269,Randall Howell,Zupitecu,Viola Hart,F0v,)0OT,22.35196,-125.23474,0,5.5,A
270,Kyle Henderson,Tugpesa,Ella Barton,uF6,E86e,-1.93779,-64.81719,0,5.5,A
271,George Byrd,Vinlobwav,Herbert Hubbard,gM(,c3%2,-78.69749,-120.61523,0,5.5,A
272,Celia Mendoza,Epeejevu,Micheal Montgomery,F@!,*]L8,0.75499,72.33084,0,5.5,A
273,Bessie Cruz,Jehiwun,Landon Walters,F][,PY9Z,-33.94376,128.64225,0,5.5,A
274,Nannie Webster,Monecoc,Michael May,Kxc,[MuB,78.13648,-30.17005,0,5.5,A
275,Mable Bush,Uhbimwo,Owen Mendoza,AAp,O^h1,-28.69248,-25.38881,0,5.5,A
276,Joseph Hammond,Lasimum,Allen Richardson,V8B,&)aO,69.14817,-154.3709,0,5.5,A
277,Lester Patrick,Semtoeko,Ivan Warner,RCC,D]NV,23.15294,-64.93839,0,5.5,A
278,Norman French,Irabilar,Anthony Hicks,4xc,ZSbk,-30.06354,49.94282,0,5.5,A
279,Jonathan Keller,Uggeri,Alexander Ball,SA0,XhQL,-49.40955,-151.27963,0,5.5,A
280,Tony Cooper,Fiwakafa,David Hall,kBk,T5$M,-30.09091,-18.95072,0,5.5,A
281,Etta Moore,Favififo,Mittie Robinson,6Jw,wcCz,-19.01793,-162.89739,0,5.5,A
282,Marie Turner,Pokatjoh,Ethan Gray,Kv0,dM9e,11.79346,-77.5288,0,5.5,A
283,Austin Colon,Mikkakez,Maud Lambert,yuj,&I7w,-6.66437,124.40899,0,5.5,A
284,Mabelle Hansen,Riwhevu,Mable Saunders,V#[,xG&r,-81.67716,-118.40607,0,5.5,A
285,Landon Simmons,Uhwupah,Josie Lane,W)(,9Q0!,20.42516,-51.81334,0,5.5,A
286,Cecelia Ramos,Ticapipa,Rachel Lowe,bj],Dza$,-87.29608,-102.29897,0,5.5,A
287,Bertha Maldonado,Fuzajoke,Minerva Washington,*uZ,wM^4,-26.75601,-96.03997,0,5.5,A
288,Delia Gonzalez,Pawalfi,Christine Newton,8NE,cryo,-20.58842,-65.94397,0,5.5,A
289,Edwin Shaw,Tosemzu,Walter Padilla,)tT,iWDi,-48.59215,139.28309,0,5.5,A
290,Jeremy Banks,Ifubaniti,Gregory Stanley,tc2,BBM8,81.87902,-173.70787,0,5.5,A
291,Maurice Robertson,Geitiri,Edward Castro,6Na,Z*W0,60.19542,78.89513,0,5.5,A
292,Mary Patterson,Huhoot,Dale Castro,wKD,#1H%,40.57057,77.2755,0,5.5,A
293,Billy Harrington,Ovjotu,Andre Brewer,IJm,J67p,4.01819,-76.88752,0,5.5,A
294,Stella Alvarado,Ugcugif,Dylan Bryant,WQ@,5(8!,-69.16368,-159.12154,0,5.5,A
295,Katie Herrera,Kuvrokha,Alan Powell,Ptp,XSy@,-81.53697,91.46847,0,5.5,A
296,Edgar Burns,Pahabfom,Marion McCoy,Wgl,K&5j,-72.11163,11.03568,0,5.5,A
297,Jimmy Hart,Digeeku,Edwin Watts,I0z,w$Qy,-83.5975,-68.34737,0,5.5,A
298,Justin Garner,Ujewfok,Marguerite Watts,l4%,NeCD,-35.61484,158.8396,0,5.5,A
299,Elijah Garza,Uzunofaw,Sarah Dean,dW3,y#tU,10.68668,1.24944,0,5.5,A
300,Edna Vasquez,Zezuha,Caroline Wright,hqh,3OWF,-21.42905,-101.16906,0,5.5,A
301,Estelle Figueroa,Okuociira,Aaron Phillips,ZZm,sP%r,54.52848,89.12437,0,5.5,A
302,Tillie Farmer,Ulalukar,Terry Wade,!CP,]b13,-56.79623,-152.72738,0,5.5,A
303,Mable Morgan,Socedho,Caleb Mitchell,syI,qMg9,10.04516,76.84254,0,5.5,A
304,Marvin Cortez,Rifaem,Rebecca Banks,pPF,mj#g,-53.82352,28.27171,0,5.5,A
305,Beatrice Vasquez,Pipzesam,Hannah Guzman,Wr#,6%1(,71.32171,96.13001,0,5.5,A
306,Curtis Page,Farjaler,Sean Lamb,cav,!5AU,-51.16884,70.58352,0,5.5,A
307,Sam Pearson,Juflogne,Ada Parker,]Uj,bbrh,89.4776,-22.43353,0,5.5,A
308,Jimmy Wright,Hiugipo,Edward Paul,4zX,J4@q,68.03251,-5.16283,0,5.5,A
309,Olivia Howard,Vunurow,Leila Burke,tfR,laxL,10.19641,133.98705,0,5.5,A
310,Mabelle Harris,Hunuke,Hannah Diaz,ziY,@jtv,-55.77146,-132.85563,0,5.5,A
311,Jesus Fisher,Muhogbet,Edgar Gonzalez,orR,$ndS,70.5549,-54.69315,0,5.5,A
312,Fanny Wallace,Rosalvos,Ina Townsend,&61,lr@t,61.47688,135.04079,0,5.5,A
313,Brandon Barrett,Lapizpa,Hannah Holloway,q0Y,g9lV,68.09465,-139.74104,0,5.5,A
314,Mayme Moody,Ulekukuv,Nora Chavez,Z4U,MdTl,-74.75694,14.34751,0,5.5,A
315,Thomas Bryant,Fungawcut,Sean Russell,G@g,03Rx,10.23362,-153.19727,0,5.5,A
316,Ethel Lloyd,Garufa,Lida Davidson,s8U,Tf6(,-50.80228,-68.90794,0,5.5,A
317,Jerry Day,Mefvemzi,Mayme Blair,&Nf,G8[u,-9.41529,-152.40348,0,5.5,A
318,Lois Schultz,Faecuhe,Lawrence Dawson,k&U,u[)d,21.55162,153.62641,0,5.5,A
319,Elmer Jacobs,Ostiti,Bessie French,3jq,Lso8,84.84717,-161.63569,0,5.5,A
320,Aaron Alexander,Wudubinuh,Tony Christensen,sLQ,w4m5,18.10958,-139.33143,0,5.5,A
321,Alvin Thompson,Orehieda,Teresa Stewart,[e*,oT3(,-43.28209,-115.15911,0,5.5,A
322,Linnie Norman,Wenobeba,Miguel Griffin,c0f,cs8x,-20.76475,99.94383,0,5.5,A
323,Tyler Clark,Bakbifal,Ora Glover,$MD,tJPA,-53.25871,140.61951,0,5.5,A
324,Randall Coleman,Zohjavwu,Helen Garner,bs7,7WpQ,-66.05114,-26.05309,0,5.5,A
325,Troy Gomez,Micefsa,Francis Harrison,@Sv,[NDX,11.69817,176.61892,0,5.5,A
326,Inez Flores,Comtudci,Dale Tate,vX9,EXpT,85.43116,-143.15533,0,5.5,A
327,Emily Horton,Oduuvhoz,Celia Boone,0xY,ubBQ,31.44684,74.98769,0,5.5,A
328,Virginia Rodriguez,Donoej,Ricky Hernandez,Nk#,yyCs,-32.99668,-72.07115,0,5.5,A
329,Ryan Chambers,Vebmivem,Amanda Stanley,(jU,30Hb,74.8222,-4.4257,0,5.5,A
330,Bobby Mendoza,Bepjadsa,John Clark,A3M,h8QC,-66.04715,155.41379,0,5.5,A
331,Adeline Hopkins,Folcizve,Larry Pearson,tUv,#4!$,68.23947,-48.96714,0,5.5,A
332,Clarence Ferguson,Dotgaze,Jim Francis,jmZ,J!ZB,79.56394,155.07178,0,5.5,A
333,Mattie Stone,Tavsiwa,Christina Thornton,#j0,a8m*,41.9257,-67.38362,0,5.5,A
334,Leah Mendoza,Tanowrif,Lewis Stone,f$N,X1Xf,-85.20268,-56.49624,0,5.5,A
335,Daisy Goodwin,Elojirme,Stella Evans,gfI,*mma,-30.15665,-112.15241,0,5.5,A
336,Clifford Hubbard,Virwega,Eunice Hamilton,@M%,ERc9,26.25012,-165.07255,0,5.5,A
337,Edna Castro,Nibharowo,Katie Schneider,kd0,3Gaz,-86.39678,-4.60918,0,5.5,A
338,Walter Terry,Gewciwzu,Verna Brooks,zwe,TPvC,88.18579,173.2476,0,5.5,A
339,Mittie Jensen,Kiarwu,Douglas Barnes,h%2,Va5R,-86.36611,-85.69534,0,5.5,A
340,Agnes Porter,Rocawgo,Mark Willis,Z&Z,K7yv,64.65262,146.19777,0,5.5,A
341,Essie Wise,Piuzhes,Estella Kennedy,9fU,f!B),7.60864,-67.43851,0,5.5,A
342,Tillie Rodriquez,Gesorku,Isaiah Nichols,yrv,x@R5,2.12125,-55.26713,0,5.5,A
343,Curtis Castro,Vadukip,Jesus Gardner,]$[,bw@%,-42.67032,-3.43932,0,5.5,A
344,Leah Jones,Niviref,Stanley Waters,D&u,[GBI,17.22102,54.91755,0,5.5,A
345,Luella Craig,Riagcic,Jeremy Bridges,zRa,L0oi,15.74668,-172.72106,0,5.5,A
346,Lilly Wells,Vawesig,Daisy McDonald,KA@,JGZH,81.67039,-37.36236,0,5.5,A
347,Beatrice Dunn,Nigjepe,Hunter Clarke,#6B,ORP(,-30.48698,43.32573,0,5.5,A
348,Albert Long,Viduler,Lula Watson,w#D,1&(h,-45.20741,-179.96046,0,5.5,A
349,Luke Willis,Fidhijmo,Adam Norman,NSN,El3J,-19.09542,28.35983,0,5.5,A
350,Eva Alexander,Vematab,Margaret Hoffman,J%2,LQLd,-35.3914,83.96609,0,5.5,A
351,Patrick McLaughlin,Mogunpe,Eula Cohen,2r7,Ez7r,-36.38352,-149.71221,0,5.5,A
352,Lawrence Townsend,Puijzo,Callie Pope,x#@,mywg,77.42948,-96.61425,0,5.5,A
353,Carl Keller,Momive,Isaiah Hansen,pvQ,b^^K,-64.96738,174.89605,0,5.5,A
354,Birdie Stokes,Uwesopfic,Steve Cook,GkC,8C0K,-13.66018,-26.23234,0,5.5,A
355,Alta Garza,Iwasebwa,Melvin Gilbert,%P%,nwRm,-36.3876,-111.16082,0,5.5,A
356,Dean French,Zanbili,Erik McLaughlin,zC6,]HSs,-53.04854,-110.62038,0,5.5,A
357,Julian Carson,Ujodte,John Gill,$!V,S0Cm,13.8097,90.04258,0,5.5,A
358,Jeremy Love,Poninior,Isaac Guzman,VO(,ul3y,-78.76914,26.02096,0,5.5,A
359,Mabelle Howell,Zedimud,Bradley Ray,U[U,fY(4,-63.88988,79.82221,0,5.5,A
360,Helena Martinez,Simebaw,Sylvia Phelps,jUc,BKD[,-60.68549,-2.50443,0,5.5,A
361,Trevor Ramsey,Kurlujwi,Jessie Davis,Bh*,43sc,36.02961,-112.13269,0,5.5,A
362,Marie Brock,Sogpandot,Alberta Phelps,wp!,lY9h,46.87794,-146.44618,0,5.5,A
363,Marguerite Casey,Soukedi,Kyle Arnold,)$m,co79,58.68004,-55.87776,0,5.5,A
364,Trevor Brady,Rusunwi,Leon Knight,rJ#,PHej,9.99974,141.42577,0,5.5,A
365,Cameron Warren,Viujalup,Gerald Fields,M7z,uSL$,41.07883,-102.10881,0,5.5,A
366,Lucinda Walsh,Ebemavu,Ora Thomas,Aw1,LB22,1.8764,36.16835,0,5.5,A
367,Jesus Soto,Buujki,Kate Sims,34a,lw5c,16.23545,63.99444,0,5.5,A
368,Lucy Powers,Litarwul,Sam Sharp,FSA,lR2n,-15.98551,-5.44741,0,5.5,A
369,Lewis Dean,Lurketa,Gordon Dean,@(t,4o9U,-46.91693,58.17984,0,5.5,A
370,Marion Cobb,Wovolo,Mario Caldwell,)W^,$yCJ,11.43726,-63.19525,0,5.5,A
371,Cora Moore,Ihmupu,Dylan Dunn,1($,SMz5,-43.84713,-11.28444,0,5.5,A
372,Frances Weber,Suvihe,Winnie Hayes,TP$,(5J7,87.34849,-134.41104,0,5.5,A
373,Norman Sandoval,Dilzuedu,Ollie Wilson,Rku,Hs!T,-84.44092,-149.72634,0,5.5,A
374,Luella Castro,Dafepoga,Melvin Wagner,3jM,mhCm,-49.16341,158.8997,0,5.5,A
375,Clayton Hall,Hecbaroz,Louisa Morrison,3Sw,jZl),50.44178,-83.72546,0,5.5,A
376,Ricardo Parks,Gohomvir,Bill Dawson,cn&,V33b,-64.02533,59.25497,0,5.5,A
377,Emma Figueroa,Emcoti,Tommy Schmidt,H2b,y6!N,-69.0536,-170.79024,0,5.5,A
378,Maude Nash,Cifomu,Darrell Schultz,FuB,OP@7,32.71031,119.55415,0,5.5,A
379,Andrew Moore,Amuboeku,Cory Yates,tGb,bsXt,-81.43644,-146.42017,0,5.5,A
380,Jorge Ramsey,Tosgipi,Austin Carlson,Ae5,XPsk,-55.83316,-129.84669,0,5.5,A
381,Gabriel Weaver,Kipunfor,Myrtle Ramsey,mO!,ggLM,22.63878,140.71788,0,5.5,A
382,Virgie Palmer,Vupfacben,Sara Jimenez,cOl,O*m),-3.6447,-62.37913,0,5.5,A
383,Henry Bennett,Koitupej,Marc Henderson,29Z,WO4y,-65.81128,-79.21873,0,5.5,A
384,Herman Harris,Rufuin,Kyle Brooks,XIb,$c[(,77.8057,-64.42058,0,5.5,A
385,Johnny Weber,Lokkiwe,Katherine Sparks,Gvd,vWPH,-13.97976,-98.83918,0,5.5,A
386,Cameron Hardy,Ezacuzej,Mae Huff,uwH,y#3X,36.25991,60.28153,0,5.5,A
387,Joseph Glover,Inaunta,Louis Aguilar,QB$,l)%K,9.18167,-1.96553,0,5.5,A
388,May Parsons,Hocimto,Fannie Buchanan,hT7,H*Nt,-29.58573,5.85057,0,5.5,A
389,Adrian King,Covecipob,Minerva Brock,nYp,4Y3(,-53.24974,-170.55595,0,5.5,A
390,Charlotte Bell,Bojoaw,Angel Porter,4)l,GKEu,-35.59365,-16.26634,0,5.5,A
391,Thomas Stanley,Sogzuvofi,Willie Horton,R%(,qANf,-14.6092,8.92235,0,5.5,A
392,Derrick Robbins,Netwigcel,Marvin Nash,zMZ,vz5(,-7.3994,-76.87151,0,5.5,A
393,Rachel McBride,Dacomna,Jonathan Carr,AB8,At26,42.20821,175.04584,0,5.5,A
394,Jean Wells,Obrunti,Francis Marsh,Juy,pXVg,-28.13134,-39.88058,0,5.5,A
395,Maggie Barton,Tincaaci,Ian Robertson,qoc,cMV*,20.71238,40.29181,0,5.5,A
396,Fred Ford,Dugbanme,Evelyn Castro,%ho,8sCe,-7.36511,141.71851,0,5.5,A
397,Benjamin Colon,Ecehiko,Shawn Ball,E&N,mWOh,-24.66575,134.12873,0,5.5,A
398,Nelle Young,Ekihijez,Terry Weaver,6f%,&y0r,81.34739,-72.77808,0,5.5,A
399,Billy Obrien,Jaumpac,Rodney Turner,t9^,]YF*,42.32652,1.66233,0,5.5,A
400,Alex Morgan,Gunucol,Anthony Robinson,#Y9,$*o1,-0.99576,101.07764,0,5.5,A
401,Francisco Garza,Wasrolev,Austin Gomez,7l4,3hud,-82.12835,-175.2152,0,5.5,A
402,Gordon Martin,Gobobdo,Essie Powers,!zv,^IsT,-10.39972,-78.53578,0,5.5,A
403,Christina Olson,Ahinozic,Jared Montgomery,fiv,J8L3,15.69274,-30.59101,0,5.5,A
404,Rebecca Moody,Wonneid,Ora Black,C[E,h0Bj,31.35542,-115.28568,0,5.5,A
405,Amanda Bowers,Niwaweh,Ada Shelton,2i@,i6B2,74.61356,-87.52817,0,5.5,A
406,Josie Chavez,Vutpade,Rose Thomas,qZ3,3&E],-11.48405,-21.66656,0,5.5,A
407,Rebecca Hawkins,Kogataoge,Lizzie Maxwell,56),rGMZ,51.80945,-102.82181,0,5.5,A
408,Harvey Elliott,Linjodo,Georgia Crawford,HlR,$0xb,64.08159,133.1559,0,5.5,A
409,Maude Riley,Peolilad,Joshua Alvarado,^s*,Bn%g,-73.90843,-80.47328,0,5.5,A
410,Arthur Ruiz,Pocazono,Lottie Mendoza,i)d,X7rH,-56.60001,-152.77907,0,5.5,A
411,Helena Wolfe,Asricbe,Matthew Wolfe,uja,%Ml),-52.99066,78.3727,0,5.5,A
412,Rosalie Valdez,Pajoam,Lucinda Bell,Spv,QZ(1,46.34771,-155.57905,0,5.5,A
413,Tommy Hanson,Juvimhu,Timothy Ross,n*s,d]U*,-51.99466,104.14354,0,5.5,A
414,Glen Mills,Timozo,Rosetta Walsh,NcP,19j*,13.44227,99.52187,0,5.5,A
415,Celia Terry,Jogedom,Albert Sherman,k^T,yUwI,44.25568,59.85672,0,5.5,A
416,Glenn Clark,Pojarih,Lettie Griffin,uR8,A5Eo,-68.76167,-134.49906,0,5.5,A
417,Mary Graham,Kadfanud,Lizzie Garner,3r9,L9g7,74.22469,7.07328,0,5.5,A
418,Ethan Adkins,Akuenteh,Cecilia Armstrong,u9y,Yt^s,37.61166,-142.75575,0,5.5,A
419,Flora Dunn,Tupupo,Glen Walsh,VGZ,VGvN,57.54056,79.3251,0,5.5,A
420,Louis Ruiz,Jewunca,Warren Cox,9C^,Yk8],23.23293,-159.07248,0,5.5,A
421,Seth Frank,Dokoril,Henrietta Ball,&11,h9ys,76.37545,25.68558,0,5.5,A
422,Rosa Webster,Jitdildi,Olga Lee,$YG,&mQ[,8.61819,-102.5765,0,5.5,A
423,Frank Foster,Mavvulu,Carrie Allison,^g],DQl%,53.45496,79.46599,0,5.5,A
424,Emma Ramos,Asnotpa,Celia Singleton,zKE,[ox^,66.73937,132.51875,0,5.5,A
425,Garrett Garcia,Ufeduwiw,Kyle Townsend,TCm,u%jH,-22.68167,156.71474,0,5.5,A
426,Owen Sutton,Owewuko,Noah Pierce,ips,5har,-50.8747,111.96894,0,5.5,A
427,Bertie Luna,Kunmamne,Eula Ellis,#&l,uIKX,20.67001,-4.31141,0,5.5,A
428,Caleb Potter,Nickehsa,Kyle Marsh,8l%,AYur,41.71667,-157.80092,0,5.5,A
429,Andre Lawrence,Nerbihe,Alfred Lucas,OtS,sNIx,80.40737,76.51858,0,5.5,A
430,Adele Walters,Cotisi,Bessie Chandler,zuT,q$L7,52.17775,-83.39187,0,5.5,A
431,Devin Becker,Vojwimaw,Abbie Wise,z10,*mg@,-46.0975,119.89737,0,5.5,A
432,Carl King,Sifhoew,Margaret Beck,!Lt,!HrQ,-59.92298,-112.10211,0,5.5,A
433,Adeline Scott,Fonsozev,Virgie Byrd,RBP,^0*p,62.12699,-81.43725,0,5.5,A
434,Ina Lamb,Zapuohe,Hilda Beck,Ku1,mGEb,78.00434,37.24337,0,5.5,A
435,Helena Long,Tugjogop,Jesus Cummings,s(z,5ZlG,33.02046,-95.66811,0,5.5,A
436,Callie Stevens,Ejezugop,Lewis Rose,fkB,Aok%,62.84362,-50.31975,0,5.5,A
437,Helena Walton,Vespidfi,Alexander Yates,3QX,mpBx,11.09379,-51.38032,0,5.5,A
438,Randall Warren,Olipfus,Ellen Wright,4s!,BWmy,-40.53397,-22.7761,0,5.5,A
439,Miguel Lamb,Wizcoti,Mattie James,A5*,Oi)2,-70.91248,134.81964,0,5.5,A
440,Lydia Goodman,Sipfico,Harriet Webster,NQZ,KWf%,-36.57172,142.81647,0,5.5,A
441,Eugenia Chavez,Idigeze,Jeffery Wells,dNw,*Ak],70.8412,-33.27269,0,5.5,A
442,Matthew Green,Iborigri,Seth Frank,)qC,#f8a,-48.89522,22.29135,0,5.5,A
443,Harriett Cannon,Guhepja,Loretta Day,D54,F22F,35.49178,121.66586,0,5.5,A
444,Harriet Stanley,Vovuci,Ina Riley,GTQ,zGs^,-30.79307,-136.79525,0,5.5,A
445,Ethan Phillips,Vosjibof,Lela Griffin,YK9,rTN$,1.74097,128.86,0,5.5,A
446,Rhoda Hoffman,Rakepaw,Johanna Olson,aB(,d8C],43.45301,115.49543,0,5.5,A
447,Abbie Chambers,Devfovpi,Janie Torres,xdL,$8uJ,-71.19949,-113.65734,0,5.5,A
448,Marc Weber,Hoiwaahi,Brandon May,XDW,yjsT,-80.99753,68.32603,0,5.5,A
449,Abbie Underwood,Rojguspek,Allen Daniels,0jh,b)(1,-27.00366,167.56608,0,5.5,A
450,Linnie Clark,Opavamad,Jacob Payne,qi&,8&2@,57.97051,92.21558,0,5.5,A
451,Agnes Cooper,Idfuhe,Rhoda McGee,eoa,4S[t,-51.80203,92.42152,0,5.5,A
452,Luella Fernandez,Bowoite,Henrietta Love,zbS,[Te$,-11.76451,102.43345,0,5.5,A
453,Ada McBride,Vielipat,Mayme Powers,rKZ,WX*h,66.77548,-46.48815,0,5.5,A
454,Lucy Quinn,Ewobego,Ethel Nichols,R3@,Dtrr,9.45765,-43.28527,0,5.5,A
455,Hannah Soto,Cinwudad,Celia Huff,P#9,P8Qz,48.99369,71.28165,0,5.5,A
456,Fanny Cunningham,Kewcewar,Caleb Silva,FvT,JWNM,37.1,-57.06713,0,5.5,A
457,Jean Craig,Urpuop,Lina Rowe,0Zm,PCSb,-8.1928,-150.80825,0,5.5,A
458,Travis Mullins,Maggodawo,Flora Sherman,eZM,rh9*,44.34041,5.76887,0,5.5,A
459,Hannah Park,Anenahzok,Roy Hudson,f]W,qdPf,-60.63562,136.74558,0,5.5,A
460,Johnny Ramirez,Lanejirec,Lois Moore,9zZ,&2AY,47.90403,43.27581,0,5.5,A
461,Jesus Yates,Ciunape,David Payne,JQ2,dtX[,-86.58875,-78.16754,0,5.5,A
462,Rachel Duncan,Elmuut,Hilda Mitchell,Lmu,@[7&,-54.34045,-41.5079,0,5.5,A
463,Clifford Graves,Pawjibe,Kathryn Allison,5tn,B6XS,-43.39793,64.48258,0,5.5,A
464,Matilda Hanson,Galakit,Vernon Alexander,FHH,tff#,-83.91626,168.98099,0,5.5,A
465,Cameron Gonzales,Rawsitma,Verna Chandler,lX1,if8^,-86.00478,20.14388,0,5.5,A
466,Allie Ruiz,Wibfomu,Katharine King,8Et,Omas,58.73694,170.6991,0,5.5,A
467,Mitchell Jennings,Genazdo,Kyle Fletcher,z8p,A)cF,63.96056,135.99864,0,5.5,A
468,Tillie Austin,Tibgeoso,Jeff Pierce,9(i,DoXc,35.40494,-39.63015,0,5.5,A
469,Alex Bridges,Jijmacbu,Tony McCormick,dje,pDNh,-53.57537,13.33422,0,5.5,A
470,Bernard Lee,Jisrusabe,William Stokes,1*R,Y&b2,-63.91372,108.89224,0,5.5,A
471,Zachary Daniels,Finowpu,Cory Austin,gB4,z9ML,50.58599,-50.67897,0,5.5,A
472,Lina Wilkins,Ezoduf,Nelle Parker,UQy,^0B%,63.55027,-86.13902,0,5.5,A
473,Ray Thornton,Pewunaf,Lester Mason,o6j,gPon,88.17019,12.81102,0,5.5,A
474,Russell Walton,Ujpofido,Stella Elliott,ay0,B03@,-52.82577,33.49106,0,5.5,A
475,Mina Carr,Apgibipa,Thomas Curtis,EBn,#WFz,78.35428,33.48624,0,5.5,A
476,Mabel Brooks,Ezitefef,Cameron Cole,@vC,8&%X,29.81296,-148.08979,0,5.5,A
477,Marion Manning,Foplowhif,Milton Garrett,PJv,lPlh,49.3655,-52.56933,0,5.5,A
478,Connor Estrada,Gufivfo,Blake Ramsey,#Y(,]P!F,63.07415,-48.0548,0,5.5,A
479,Lura Barnes,Evoonogi,Brent Barker,JCB,39c#,74.77584,-154.16277,0,5.5,A
480,Christopher Spencer,Mulmuda,Cora Wise,Jl!,Z3FD,-42.55397,-75.30061,0,5.5,A
481,Travis Aguilar,Gefmozo,Mina Roberson,ixr,u&wC,-78.50372,58.36355,0,5.5,A
482,Melvin Dawson,Gojfeszug,Bill Barnett,K%V,I(YS,-39.44406,177.27895,0,5.5,A
483,Walter Banks,Rusatad,Frank George,ySn,rAkv,71.23829,-157.99913,0,5.5,A
484,Dean Austin,Sahuje,Dorothy Colon,TkA,WDT0,-81.04227,169.56948,0,5.5,A
485,Paul Guzman,Mumuzjid,Martin McKinney,2Io,9QiP,62.65965,-165.68223,0,5.5,A
486,Emilie Tran,Pagdufzag,Carlos Patterson,t2#,IYm^,38.7717,-28.88721,0,5.5,A
487,Nell Cobb,Vucaras,Victoria Collier,0X4,p]&w,29.65689,-140.62284,0,5.5,A
488,Ivan Sherman,Eplanulu,Cornelia Clark,nxZ,adq!,-64.12238,-93.83316,0,5.5,A
489,Bessie Morgan,Anebauti,Christopher Hansen,JG2,L7)o,-44.45243,171.50839,0,5.5,A
490,Stella Sanders,Uhcoho,Roy Martin,Xp6,J%Bp,-22.37964,10.77028,0,5.5,A
491,Lucy Walker,Fucoftuf,Nathaniel Howard,GfA,F9Xk,-77.22792,-80.23652,0,5.5,A
492,Lena Harrison,Nojhusha,Birdie Santos,syX,4fVP,-64.3819,65.96465,0,5.5,A
493,Beulah Gross,Hujfidaj,Cecilia Ray,m^X,MfH0,61.25462,119.27289,0,5.5,A
494,Helena Ryan,Tezogkuw,Dominic Mack,z0],&q*m,-88.30216,-2.63526,0,5.5,A
495,Lura Caldwell,Desjatmok,Cameron Smith,QQ0,#aIn,-69.23674,-134.26542,0,5.5,A
496,Mabel Dean,Noparru,Leo Kelly,Y3@,[#%R,27.61217,132.80723,0,5.5,A
497,Austin Newman,Cuhekvo,Miguel Alexander,Yfx,$WDg,-69.68101,58.05148,0,5.5,A
498,Tom Little,Fahovib,Sylvia Ingram,@L3,Sgat,-60.66941,77.59587,0,5.5,A
499,Jack Howard,Begiopu,Caleb Hicks,uuP,r6g8,-61.89782,35.89779,0,5.5,A
500,Jonathan Tran,Mijibik,Nicholas Webb,LB4,pLrH,-14.76295,107.58046,0,5.5,A
501,Leroy Logan,Jalmegug,Jeffrey Thornton,]&!,DfTX,-36.68759,-50.93974,0,5.5,A
502,Daniel Schneider,Zuilgap,Christine Jimenez,FVz,v*Fb,-12.00964,157.8714,0,5.5,A
503,Roy Lynch,Lelmotbo,Lucile Roy,MR#,tNS0,30.20057,-22.5893,0,5.5,A
504,Lettie Ramsey,Jozicat,Bobby Frazier,dcY,75wY,21.92583,72.9713,0,5.5,A
505,Claudia Moore,Eripgi,Sean Foster,5Ts,hx&E,85.778,73.74729,0,5.5,A
506,Lydia Christensen,Adorawpa,Theresa Schneider,tUg,c0@Z,5.72903,-38.32115,0,5.5,A
507,Bess Sanders,Mimuah,Maria Blake,4v%,dvfC,79.101,106.00381,0,5.5,A
508,Patrick Wade,Fewopta,Leo Roberson,E95,jBJh,51.3881,-86.84543,0,5.5,A
509,Lura Brewer,Zifvamoj,Emily Alexander,Zrr,700A,-4.99794,-98.05578,0,5.5,A
510,Shawn Carpenter,Codemot,Alberta Conner,KeH,8VGX,-70.87393,-152.65221,0,5.5,A
511,Hattie Adkins,Ufwovona,Lilly Soto,G4@,)jXI,37.84284,-112.85555,0,5.5,A
512,Jackson Thompson,Tezafiz,Jim Craig,vS&,668V,-6.90094,121.59886,0,5.5,A
513,Marion McBride,Zuehaje,Dale Wise,1JF,vtD6,17.52599,-15.2311,0,5.5,A
514,Lucille Swanson,Aksepej,Lucille Page,8U5,!dv(,68.34396,-171.15077,0,5.5,A
515,Leila Gonzales,Juudapa,Beulah Wilkerson,3^[,lpFY,70.13071,-104.60007,0,5.5,A
516,Nina Burke,Zuokpo,Mathilda Sims,qbe,IAof,80.3372,-89.11882,0,5.5,A
517,Clayton Richardson,Lamzagol,Mitchell Estrada,^O@,xrz$,-57.77133,48.39874,0,5.5,A
518,Terry Brooks,Domvozam,Virgie Williamson,P#7,zjN8,-56.05785,-22.31152,0,5.5,A
519,Shawn Hall,Lonajadil,Polly Ingram,Hd!,p5s7,-8.08768,-172.90818,0,5.5,A
520,Belle Gilbert,Pobfapvu,Essie Nichols,$#@,oyra,-6.20927,-28.47656,0,5.5,A
521,Ian Knight,Tibwedra,Flora Colon,d2M,yPHl,-87.07822,-114.88363,0,5.5,A
522,Maria Saunders,Burois,Chris White,H5A,ll#S,42.27853,149.63137,0,5.5,A
523,Eunice Smith,Nasugjo,Mark Sims,DHQ,$@o4,-56.32284,-108.44232,0,5.5,A
524,Brent Higgins,Demigeh,Francisco Thornton,Pfq,2kfm,65.3437,-83.43995,0,5.5,A
